year mon day ICE_N   NAT_N    ICE_S    NAT_S 
 2016  4  6   0.0000   0.0000   0.0000   0.0000
 2016  4  7   0.0000   0.0000   0.0000   0.0000
 2016  4  8   0.0000   0.0000   0.0000   0.0000
 2016  4  9   0.0000   0.0000   0.0000   0.0000
 2016  4 10   0.0000   0.0000   0.0000   0.0000
 2016  4 11   0.0000   0.0000   0.0000   0.0000
 2016  4 12   0.0000   0.0000   0.0000   0.0000
 2016  4 13   0.0000   0.0000   0.0000   0.0000
 2016  4 14   0.0000   0.0000   0.0000   0.0000
 2016  4 15   0.0000   0.0000   0.0000   0.0000
 2016  4 16   0.0000   0.0000   0.0000   0.0000
 2016  4 17   0.0000   0.0000   0.0000   0.0000
 2016  4 18   0.0000   0.0000   0.0000   0.0000
 2016  4 19   0.0000   0.0000   0.0000   0.0000
 2016  4 20   0.0000   0.0000   0.0000   0.0000
 2016  4 21   0.0000   0.0000   0.0000   0.0000
 2016  4 22   0.0000   0.0000   0.0000   0.0000
 2016  4 23   0.0000   0.0000   0.0000   0.0000
 2016  4 24   0.0000   0.0000   0.0000   0.0000
 2016  4 25   0.0000   0.0000   0.0000   0.0000
 2016  4 26   0.0000   0.0000   0.0000   0.0000
 2016  4 27   0.0000   0.0000   0.0000   0.0000
 2016  4 28   0.0000   0.0000   0.0000   0.0000
 2016  4 29   0.0000   0.0000   0.0000   0.0000
 2016  4 30   0.0000   0.0000   0.0000   0.0000
 2016  5  1   0.0000   0.0000   0.0000   0.0000
 2016  5  2   0.0000   0.0000   0.0000   0.0000
 2016  5  3   0.0000   0.0000   0.0000   0.0738
 2016  5  4   0.0000   0.0000   0.0000   0.1990
 2016  5  5   0.0000   0.0000   0.0000   1.1502
 2016  5  6   0.0000   0.0000   0.0000   3.2895
 2016  5  7   0.0000   0.0000   0.0000   3.6210
 2016  5  8   0.0000   0.0000   0.0000   3.9550
 2016  5  9   0.0000   0.0000   0.0000   3.1394
 2016  5 10   0.0000   0.0000   0.0000   1.5995
 2016  5 11   0.0000   0.0000   0.0000   1.7978
 2016  5 12   0.0000   0.0000   0.0000   4.2838
 2016  5 13   0.0000   0.0000   0.0000   7.5566
 2016  5 14   0.0000   0.0000   0.0000  13.5057
 2016  5 15   0.0000   0.0000   0.0000  14.7190
 2016  5 16   0.0000   0.0000   0.0000  15.1473
 2016  5 17   0.0000   0.0000   0.0000  14.3163
 2016  5 18   0.0000   0.0000   0.0000  15.5175
 2016  5 19   0.0000   0.0000   0.0000  16.4252
 2016  5 20   0.0000   0.0000   0.0000  18.0480
 2016  5 21   0.0000   0.0000   0.0000  19.4085
 2016  5 22   0.0000   0.0000   0.0000  20.5615
 2016  5 23   0.0000   0.0000   0.0000  25.8894
 2016  5 24   0.0000   0.0000   0.0000  32.4496
 2016  5 25   0.0000   0.0000   0.0000  43.1783
 2016  5 26   0.0000   0.0000   0.2520  43.8535
 2016  5 27   0.0000   0.0000   0.1836  43.5498
 2016  5 28   0.0000   0.0000   0.0066  46.1000
 2016  5 29   0.0000   0.0000   0.0616  45.9222
 2016  5 30   0.0000   0.0000   0.0133  43.2060
 2016  5 31   0.0000   0.0000   0.0000  43.6231
 2016  6  1   0.0000   0.0000   0.0000  42.3931
 2016  6  2   0.0000   0.0000   0.0000  43.6094
 2016  6  3   0.0000   0.0000   0.0000  48.1803
 2016  6  4   0.0000   0.0000   0.0000  50.2355
 2016  6  5   0.0000   0.0000   0.0000  54.4298
 2016  6  6   0.0000   0.0000   0.0000  54.4573
 2016  6  7   0.0000   0.0000   0.0000  55.5809
 2016  6  8   0.0000   0.0000   0.0000  67.2578
 2016  6  9   0.0000   0.0000   0.0000  69.3360
 2016  6 10   0.0000   0.0000   0.0000  69.7504
 2016  6 11   0.0000   0.0000   0.0033  76.6412
 2016  6 12   0.0000   0.0000   0.0683  88.2366
 2016  6 13   0.0000   0.0000   1.1262  94.5078
 2016  6 14   0.0000   0.0000   0.0424  95.7215
 2016  6 15   0.0000   0.0000   0.3486  97.1411
 2016  6 16   0.0000   0.0000   0.1451 101.0884
 2016  6 17   0.0000   0.0000   2.1689 101.3963
 2016  6 18   0.0000   0.0000   4.7043 104.2521
 2016  6 19   0.0000   0.0000  10.0488 109.9321
 2016  6 20   0.0000   0.0000  13.2861 112.3164
 2016  6 21   0.0000   0.0000  15.5457 117.1386
 2016  6 22   0.0000   0.0000  16.2608 126.3734
 2016  6 23   0.0000   0.0000  17.8631 132.1918
 2016  6 24   0.0000   0.0000  17.3556 129.9918
 2016  6 25   0.0000   0.0000  11.6174 124.7176
 2016  6 26   0.0000   0.0000  13.5916 129.8024
 2016  6 27   0.0000   0.0000  21.1582 137.4781
 2016  6 28   0.0000   0.0000  25.3305 140.8656
 2016  6 29   0.0000   0.0000  30.0303 145.8352
 2016  6 30   0.0000   0.0000  32.9795 150.6906
 2016  7  1   0.0000   0.0000  31.7438 151.1025
 2016  7  2   0.0000   0.0000  27.7242 150.1123
 2016  7  3   0.0000   0.0000  25.5230 147.4134
 2016  7  4   0.0000   0.0000  26.2706 146.9303
 2016  7  5   0.0000   0.0000  29.7374 146.3652
 2016  7  6   0.0000   0.0000  34.9359 149.1826
 2016  7  7   0.0000   0.0000  36.6159 157.4936
 2016  7  8   0.0000   0.0000  35.5647 160.9268
 2016  7  9   0.0000   0.0000  37.2584 166.1567
 2016  7 10   0.0000   0.0000  45.1850 171.6680
 2016  7 11   0.0000   0.0000  53.4989 179.3453
 2016  7 12   0.0000   0.0000  58.0662 181.7799
 2016  7 13   0.0000   0.0000  56.4935 183.6853
 2016  7 14   0.0000   0.0000  56.3181 183.1052
 2016  7 15   0.0000   0.0000  59.8572 183.8201
 2016  7 16   0.0000   0.0000  64.9681 185.1900
 2016  7 17   0.0000   0.0000  62.6751 188.9236
 2016  7 18   0.0000   0.0000  56.3109 191.0974
 2016  7 19   0.0000   0.0000  54.1060 183.9810
 2016  7 20   0.0000   0.0000  48.9142 181.5196
 2016  7 21   0.0000   0.0000  45.4778 182.7451
 2016  7 22   0.0000   0.0000  50.7657 182.6033
 2016  7 23   0.0000   0.0000  53.1886 185.3740
 2016  7 24   0.0000   0.0000  56.4645 187.7463
 2016  7 25   0.0000   0.0000  54.7048 186.5584
 2016  7 26   0.0000   0.0000  51.9051 186.5666
 2016  7 27   0.0000   0.0000  50.1578 186.2186
 2016  7 28   0.0000   0.0000  50.5507 188.5488
 2016  7 29   0.0000   0.0000  56.7498 195.3683
 2016  7 30   0.0000   0.0000  61.6425 200.2957
 2016  7 31   0.0000   0.0000  58.0938 192.8098
 2016  8  1   0.0000   0.0000  53.0951 185.5368
 2016  8  2   0.0000   0.0000  51.6169 182.4087
 2016  8  3   0.0000   0.0000  49.2929 186.1751
 2016  8  4   0.0000   0.0000  52.5237 183.0412
 2016  8  5   0.0000   0.0000  53.9982 184.0155
 2016  8  6   0.0000   0.0000  58.3771 185.8522
 2016  8  7   0.0000   0.0000  63.1856 185.6242
 2016  8  8   0.0000   0.0000  62.2738 184.0928
 2016  8  9   0.0000   0.0000  64.6512 183.0219
 2016  8 10   0.0000   0.0000  63.4386 183.9529
 2016  8 11   0.0000   0.0000  62.6861 182.7078
 2016  8 12   0.0000   0.0000  62.7358 185.0263
 2016  8 13   0.0000   0.0000  60.7399 183.4033
 2016  8 14   0.0000   0.0000  56.7076 181.6445
 2016  8 15   0.0000   0.0000  57.0955 180.9090
 2016  8 16   0.0000   0.0000  47.4098 175.3124
 2016  8 17   0.0000   0.0000  45.0397 169.8265
 2016  8 18   0.0000   0.0000  50.2609 166.9540
 2016  8 19   0.0000   0.0000  46.6258 169.5167
 2016  8 20   0.0000   0.0000  42.1620 165.9922
 2016  8 21   0.0000   0.0000  37.0919 161.3690
 2016  8 22   0.0000   0.0000  38.1188 164.0564
 2016  8 23   0.0000   0.0000  40.9456 161.3528
 2016  8 24   0.0000   0.0000  35.1649 155.0446
 2016  8 25   0.0000   0.0000  27.1364 152.8463
 2016  8 26   0.0000   0.0000  21.5270 148.7152
 2016  8 27   0.0000   0.0000  21.8087 152.5157
 2016  8 28   0.0000   0.0000  21.6528 150.7451
 2016  8 29   0.0000   0.0000  22.6773 150.8375
 2016  8 30   0.0000   0.0000  20.3254 152.6266
 2016  8 31   0.0000   0.0000  14.2681 144.8143
 2016  9  1   0.0000   0.0000  17.2032 140.0717
 2016  9  2   0.0000   0.0000  15.1790 138.5307
 2016  9  3   0.0000   0.0000   8.9212 140.0097
 2016  9  4   0.0000   0.0000   9.2898 134.4088
 2016  9  5   0.0000   0.0000   2.2236 122.0464
 2016  9  6   0.0000   0.0000   0.4325 110.2315
 2016  9  7   0.0000   0.0000   0.0178 114.7163
 2016  9  8   0.0000   0.0000   0.0000 105.8493
 2016  9  9   0.0000   0.0000   0.0000  95.0775
 2016  9 10   0.0000   0.0000   0.0000  84.7113
 2016  9 11   0.0000   0.0000   0.2774  92.0529
 2016  9 12   0.0000   0.0000   0.3437  99.5033
 2016  9 13   0.0000   0.0000   5.1146  95.5651
 2016  9 14   0.0000   0.0000   9.3059  96.5272
 2016  9 15   0.0000   0.0000   4.7149  98.5371
 2016  9 16   0.0000   0.0000   0.4548  97.3607
 2016  9 17   0.0000   0.0000   0.0000  87.6899
 2016  9 18   0.0000   0.0000   0.0249  88.6852
 2016  9 19   0.0000   0.0000   0.0000  97.6867
 2016  9 20   0.0000   0.0000   0.0000  95.6476
 2016  9 21   0.0000   0.0000   0.0000  93.1962
 2016  9 22   0.0000   0.0000   0.0000  89.2047
 2016  9 23   0.0000   0.0000   0.0000  77.4239
 2016  9 24   0.0000   0.0000   0.0000  65.2861
 2016  9 25   0.0000   0.0000   0.0000  66.0061
 2016  9 26   0.0000   0.0000   0.0000  79.2574
 2016  9 27   0.0000   0.0000   0.0000  99.1741
 2016  9 28   0.0000   0.0000   0.0000 107.7169
 2016  9 29   0.0000   0.0000   0.0839 100.7293
 2016  9 30   0.0000   0.0000   0.0000  83.6711
 2016 10  1   0.0000   0.0000   0.0000  66.6482
 2016 10  2   0.0000   0.0000   0.0000  55.7169
 2016 10  3   0.0000   0.0000   0.0000  37.5015
 2016 10  4   0.0000   0.0000   0.0000  31.7951
 2016 10  5   0.0000   0.0000   0.0000  32.0003
 2016 10  6   0.0000   0.0000   0.0000  30.3954
 2016 10  7   0.0000   0.0000   0.0000  33.0309
 2016 10  8   0.0000   0.0000   0.0000  38.6857
 2016 10  9   0.0000   0.0000   0.0000  38.3380
 2016 10 10   0.0000   0.0000   0.0000  45.1731
 2016 10 11   0.0000   0.0000   0.0000  50.3935
 2016 10 12   0.0000   0.0000   0.0000  47.8564
 2016 10 13   0.0000   0.0000   0.0000  32.4639
 2016 10 14   0.0000   0.0000   0.0000  22.1502
 2016 10 15   0.0000   0.0000   0.0000  29.1658
 2016 10 16   0.0000   0.0000   0.0000  23.4139
 2016 10 17   0.0000   0.0000   0.0000  22.2162
 2016 10 18   0.0000   0.0000   0.0000  14.5925
 2016 10 19   0.0000   0.0000   0.0000   7.6741
 2016 10 20   0.0000   0.0000   0.0000   2.4875
 2016 10 21   0.0000   0.0000   0.0000   0.0000
 2016 10 22   0.0000   0.0000   0.0000   0.0000
 2016 10 23   0.0000   0.0000   0.0000   0.0000
 2016 10 24   0.0000   0.0000   0.0000   0.0000
 2016 10 25   0.0000   0.0000   0.0000   0.0000
 2016 10 26   0.0000   0.0000   0.0000   0.0000
 2016 10 27   0.0000   0.0000   0.0000   0.0000
 2016 10 28   0.0000   0.0000   0.0000   0.0000
 2016 10 29   0.0000   0.0000   0.0000   0.0000
 2016 10 30   0.0000   0.0000   0.0000   0.0000
 2016 10 31   0.0000   0.0000   0.0000   0.0000
 2016 11  1   0.0000   0.0000   0.0000   0.0000
 2016 11  2   0.0000   0.0000   0.0000   0.0000
 2016 11  3   0.0000   0.0000   0.0000   0.0000
 2016 11  4   0.0000   0.0000   0.0000   0.0000
 2016 11  5   0.0000   0.0000   0.0000   0.0000
 2016 11  6   0.0000   0.0000   0.0000   0.0000
 2016 11  7   0.0000   0.0000   0.0000   0.0000
 2016 11  8   0.0000   0.0000   0.0000   0.0000
 2016 11  9   0.0000   0.0000   0.0000   0.0000
 2016 11 10   0.0000   0.0000   0.0000   0.0000
 2016 11 11   0.0000   0.0268   0.0000   0.0000
 2016 11 12   0.0000   0.0744   0.0000   0.0000
 2016 11 13   0.0000   0.4981   0.0000   0.0000
 2016 11 14   0.0000   0.7545   0.0000   0.0000
 2016 11 15   0.0000   0.2704   0.0000   0.0000
 2016 11 16   0.0000   0.0000   0.0000   0.0000
 2016 11 17   0.0000   0.0000   0.0000   0.0000
 2016 11 18   0.0000   0.0000   0.0000   0.0000
 2016 11 19   0.0000   0.0000   0.0000   0.0000
 2016 11 20   0.0000   0.0000   0.0000   0.0000
 2016 11 21   0.0000   0.0000   0.0000   0.0000
 2016 11 22   0.0000   0.0500   0.0000   0.0000
 2016 11 23   0.0000   0.7552   0.0000   0.0000
 2016 11 24   0.0000   1.0907   0.0000   0.0000
 2016 11 25   0.0000   1.0536   0.0000   0.0000
 2016 11 26   0.0000   0.0584   0.0000   0.0000
 2016 11 27   0.0000   0.0000   0.0000   0.0000
 2016 11 28   0.0000   0.0000   0.0000   0.0000
 2016 11 29   0.0000   0.0000   0.0000   0.0000
 2016 11 30   0.0000   0.0000   0.0000   0.0000
 2016 12  1   0.0000   0.0000   0.0000   0.0000
 2016 12  2   0.0000   0.0000   0.0000   0.0000
 2016 12  3   0.0000   0.0000   0.0000   0.0000
 2016 12  4   0.0000   0.0209   0.0000   0.0000
 2016 12  5   0.0000   0.0000   0.0000   0.0000
 2016 12  6   0.0000   0.2547   0.0000   0.0000
 2016 12  7   0.0000   1.5909   0.0000   0.0000
 2016 12  8   0.0000   2.3167   0.0000   0.0000
 2016 12  9   0.0000   1.2906   0.0000   0.0000
 2016 12 10   0.0000   0.2608   0.0000   0.0000
 2016 12 11   0.0000   0.3062   0.0000   0.0000
 2016 12 12   0.0000   0.0000   0.0000   0.0000
 2016 12 13   0.0000   0.0000   0.0000   0.0000
 2016 12 14   0.0000   0.1999   0.0000   0.0000
 2016 12 15   0.0000   0.9377   0.0000   0.0000
 2016 12 16   0.0000   0.1635   0.0000   0.0000
 2016 12 17   0.0000   0.4868   0.0000   0.0000
 2016 12 18   0.0000   1.1403   0.0000   0.0000
 2016 12 19   0.0000   3.1189   0.0000   0.0000
 2016 12 20   0.0000   7.2036   0.0000   0.0000
 2016 12 21   0.0000  10.8565   0.0000   0.0000
 2016 12 22   0.0000  14.4868   0.0000   0.0000
 2016 12 23   0.0000  17.6740   0.0000   0.0000
 2016 12 24   0.0411  20.7354   0.0000   0.0000
 2016 12 25   0.0420  23.2921   0.0000   0.0000
 2016 12 26   0.0000  24.2721   0.0000   0.0000
 2016 12 27   0.0000  27.8023   0.0000   0.0000
 2016 12 28   0.0000  31.9919   0.0000   0.0000
 2016 12 29   0.1105  35.9773   0.0000   0.0000
 2016 12 30   0.0171  39.3295   0.0000   0.0000
 2016 12 31   0.0356  45.0628   0.0000   0.0000
 2017  1  1   0.0000  46.8704   0.0000   0.0000
 2017  1  2   0.0000  37.1317   0.0000   0.0000
 2017  1  3   0.0000  32.3768   0.0000   0.0000
 2017  1  4   0.0000  34.5311   0.0000   0.0000
 2017  1  5   0.0000  33.5364   0.0000   0.0000
 2017  1  6   0.0000  34.0103   0.0000   0.0000
 2017  1  7   0.0000  33.0185   0.0000   0.0000
 2017  1  8   0.0000  27.0365   0.0000   0.0000
 2017  1  9   0.0000  22.9550   0.0000   0.0000
 2017  1 10   0.0000  21.7653   0.0000   0.0000
 2017  1 11   0.0000  22.5627   0.0000   0.0000
 2017  1 12   0.0000  22.3768   0.0000   0.0000
 2017  1 13   0.0000  21.6681   0.0000   0.0000
 2017  1 14   0.0000  22.3991   0.0000   0.0000
 2017  1 15   0.0000  17.8315   0.0000   0.0000
 2017  1 16   0.0000   9.8303   0.0000   0.0000
 2017  1 17   0.0000   8.6043   0.0000   0.0000
 2017  1 18   0.0000   8.1879   0.0000   0.0000
 2017  1 19   0.0000  11.9610   0.0000   0.0000
 2017  1 20   0.0000  17.5316   0.0000   0.0000
 2017  1 21   0.0000  24.1028   0.0000   0.0000
 2017  1 22   0.0000  27.5967   0.0000   0.0000
 2017  1 23   0.0000  28.9681   0.0000   0.0000
 2017  1 24   0.0000  32.0585   0.0000   0.0000
 2017  1 25   0.0779  35.7933   0.0000   0.0000
 2017  1 26   2.3318  38.7139   0.0000   0.0000
 2017  1 27   1.6807  33.9007   0.0000   0.0000
 2017  1 28   0.0000  33.7706   0.0000   0.0000
 2017  1 29   0.0000  31.1168   0.0000   0.0000
 2017  1 30   0.0000  26.2932   0.0000   0.0000
 2017  1 31   0.0000  18.0011   0.0000   0.0000
 2017  2  1   0.0000  16.3260   0.0000   0.0000
 2017  2  2   0.0000  14.2426   0.0000   0.0000
 2017  2  3   0.0000  15.7515   0.0000   0.0000
 2017  2  4   0.0000  19.0085   0.0000   0.0000
 2017  2  5   0.0000  18.3180   0.0000   0.0000
 2017  2  6   0.0000  14.7037   0.0000   0.0000
 2017  2  7   0.0000  10.4788   0.0000   0.0000
 2017  2  8   0.0000   4.1708   0.0000   0.0000
 2017  2  9   0.0000   0.7947   0.0000   0.0000
 2017  2 10   0.0000   0.2255   0.0000   0.0000
 2017  2 11   0.0000   0.0193   0.0000   0.0000
 2017  2 12   0.0000   0.9270   0.0000   0.0000
 2017  2 13   0.0000   4.4010   0.0000   0.0000
 2017  2 14   0.0000   6.2581   0.0000   0.0000
 2017  2 15   0.0000   5.3948   0.0000   0.0000
 2017  2 16   0.0000   1.9052   0.0000   0.0000
 2017  2 17   0.0000   0.0000   0.0000   0.0000
 2017  2 18   0.0000   1.0496   0.0000   0.0000
 2017  2 19   0.0000   0.6366   0.0000   0.0000
 2017  2 20   0.0000   0.8987   0.0000   0.0000
 2017  2 21   0.0000   0.0119   0.0000   0.0000
 2017  2 22   0.0000   0.0000   0.0000   0.0000
 2017  2 23   0.0000   0.0000   0.0000   0.0000
 2017  2 24   0.0000   0.0000   0.0000   0.0000
 2017  2 25   0.0000   0.0000   0.0000   0.0000
 2017  2 26   0.0000   0.0000   0.0000   0.0000
 2017  2 27   0.0000   0.0000   0.0000   0.0000
 2017  2 28   0.0000   0.0000   0.0000   0.0000
 2017  3  1   0.0000   0.0000   0.0000   0.0000
 2017  3  2   0.0000   0.0000   0.0000   0.0000
 2017  3  3   0.0000   0.0000   0.0000   0.0000
 2017  3  4   0.0000   0.0000   0.0000   0.0000
 2017  3  5   0.0000   0.0000   0.0000   0.0000
 2017  3  6   0.0000   0.0000   0.0000   0.0000
 2017  3  7   0.0000   0.0000   0.0000   0.0000
 2017  3  8   0.0000   0.0000   0.0000   0.0000
 2017  3  9   0.0000   0.0000   0.0000   0.0000
 2017  3 10   0.0000   0.0000   0.0000   0.0000
 2017  3 11   0.0000   0.0000   0.0000   0.0000
 2017  3 12   0.0000   0.0000   0.0000   0.0000
 2017  3 13   0.0000   0.0000   0.0000   0.0000
 2017  3 14   0.0000   0.0000   0.0000   0.0000
 2017  3 15   0.0000   0.0000   0.0000   0.0000
 2017  3 16   0.0000   0.0000   0.0000   0.0000
 2017  3 17   0.0000   0.0000   0.0000   0.0000
 2017  3 18   0.0000   0.0000   0.0000   0.0000
 2017  3 19   0.0000   0.0000   0.0000   0.0000
 2017  3 20   0.0000   0.0000   0.0000   0.0000
 2017  3 21   0.0000   0.0000   0.0000   0.0000
 2017  3 22   0.0000   0.0000   0.0000   0.0000
 2017  3 23   0.0000   0.0000   0.0000   0.0000
 2017  3 24   0.0000   0.0000   0.0000   0.0000
 2017  3 25   0.0000   0.0000   0.0000   0.0000
 2017  3 26   0.0000   0.0000   0.0000   0.0000
 2017  3 27   0.0000   0.0000   0.0000   0.0000
 2017  3 28   0.0000   0.0000   0.0000   0.0000
 2017  3 29   0.0000   0.0000   0.0000   0.0000
 2017  3 30   0.0000   0.0000   0.0000   0.0000
 2017  3 31   0.0000   0.0000   0.0000   0.0000
 2017  4  1   0.0000   0.0000   0.0000   0.0000
 2017  4  2   0.0000   0.0000   0.0000   0.0000
 2017  4  3   0.0000   0.0000   0.0000   0.0000
 2017  4  4   0.0000   0.0000   0.0000   0.0000
 2017  4  5   0.0000   0.0000   0.0000   0.0000
 2017  4  6   0.0000   0.0000   0.0000   0.0000
 2017  4  7   0.0000   0.0000   0.0000   0.0000
 2017  4  8   0.0000   0.0000   0.0000   0.0000
 2017  4  9   0.0000   0.0000   0.0000   0.0000
 2017  4 10   0.0000   0.0000   0.0000   0.0000
 2017  4 11   0.0000   0.0000   0.0000   0.0000
 2017  4 12   0.0000   0.0000   0.0000   0.0000
 2017  4 13   0.0000   0.0000   0.0000   0.0000
 2017  4 14   0.0000   0.0000   0.0000   0.0000
 2017  4 15   0.0000   0.0000   0.0000   0.0000
 2017  4 16   0.0000   0.0000   0.0000   0.0000
 2017  4 17   0.0000   0.0000   0.0000   0.0000
 2017  4 18   0.0000   0.0000   0.0000   0.0000
 2017  4 19   0.0000   0.0000   0.0000   0.0000
 2017  4 20   0.0000   0.0000   0.0000   0.0000
 2017  4 21   0.0000   0.0000   0.0000   0.0000
 2017  4 22   0.0000   0.0000   0.0000   0.0000
 2017  4 23   0.0000   0.0000   0.0000   0.0000
 2017  4 24   0.0000   0.0000   0.0000   0.0000
 2017  4 25   0.0000   0.0000   0.0000   0.0000
 2017  4 26   0.0000   0.0000   0.0000   0.0000
 2017  4 27   0.0000   0.0000   0.0000   0.0000
 2017  4 28   0.0000   0.0000   0.0000   0.0000
 2017  4 29   0.0000   0.0000   0.0000   0.0000
 2017  4 30   0.0000   0.0000   0.0000   0.0000
 2017  5  1   0.0000   0.0000   0.0000   0.0000
 2017  5  2   0.0000   0.0000   0.0000   0.0000
 2017  5  3   0.0000   0.0000   0.0000   0.0000
 2017  5  4   0.0000   0.0000   0.0000   0.0000
 2017  5  5   0.0000   0.0000   0.0000   0.0000
 2017  5  6   0.0000   0.0000   0.0000   0.0193
 2017  5  7   0.0000   0.0000   0.0000   0.0752
 2017  5  8   0.0000   0.0000   0.0000   1.1478
 2017  5  9   0.0000   0.0000   0.0000   2.4471
 2017  5 10   0.0000   0.0000   0.0000   5.1546
 2017  5 11   0.0000   0.0000   0.0000   6.9281
 2017  5 12   0.0000   0.0000   0.0000   8.6942
 2017  5 13   0.0000   0.0000   0.0000  11.3340
 2017  5 14   0.0000   0.0000   0.0000  17.5245
 2017  5 15   0.0000   0.0000   0.0000  23.8021
 2017  5 16   0.0000   0.0000   0.0000  29.4856
 2017  5 17   0.0000   0.0000   0.0000  31.9294
 2017  5 18   0.0000   0.0000   0.0000  35.6603
 2017  5 19   0.0000   0.0000   0.0000  35.2373
 2017  5 20   0.0000   0.0000   0.0000  37.2600
 2017  5 21   0.0000   0.0000   0.0000  38.9830
 2017  5 22   0.0000   0.0000   0.0000  38.9901
 2017  5 23   0.0000   0.0000   0.0000  45.0666
 2017  5 24   0.0000   0.0000   0.0000  51.8594
 2017  5 25   0.0000   0.0000   0.0000  58.2208
 2017  5 26   0.0000   0.0000   0.0000  63.2475
 2017  5 27   0.0000   0.0000   0.7471  65.1459
 2017  5 28   0.0000   0.0000   0.7535  65.6990
 2017  5 29   0.0000   0.0000   0.2532  67.4580
 2017  5 30   0.0000   0.0000   0.5785  68.4975
 2017  5 31   0.0000   0.0000   1.6315  71.6000
 2017  6  1   0.0000   0.0000   3.4302  73.8921
 2017  6  2   0.0000   0.0000   3.8904  76.2207
 2017  6  3   0.0000   0.0000   5.9298  79.7247
 2017  6  4   0.0000   0.0000   6.6856  84.9373
 2017  6  5   0.0000   0.0000   7.9897  87.5025
 2017  6  6   0.0000   0.0000  10.3545  91.9619
 2017  6  7   0.0000   0.0000  11.9850  94.3721
 2017  6  8   0.0000   0.0000  12.7153  96.2285
 2017  6  9   0.0000   0.0000  13.4737 100.0294
 2017  6 10   0.0000   0.0000  15.3606 104.9888
 2017  6 11   0.0000   0.0000  16.6749 109.4654
 2017  6 12   0.0000   0.0000  17.8345 113.6768
 2017  6 13   0.0000   0.0000  20.5768 116.0478
 2017  6 14   0.0000   0.0000  21.1558 114.3777
 2017  6 15   0.0000   0.0000  21.7948 116.2318
 2017  6 16   0.0000   0.0000  23.9561 121.1216
 2017  6 17   0.0000   0.0000  22.3533 128.3498
 2017  6 18   0.0000   0.0000  18.2488 130.2488
 2017  6 19   0.0000   0.0000  17.4949 126.0036
 2017  6 20   0.0000   0.0000  20.7229 122.4234
 2017  6 21   0.0000   0.0000  23.5355 126.9735
 2017  6 22   0.0000   0.0000  24.0475 131.8808
 2017  6 23   0.0000   0.0000  24.0934 135.2041
 2017  6 24   0.0000   0.0000  27.0335 141.4048
 2017  6 25   0.0000   0.0000  29.5031 147.6400
 2017  6 26   0.0000   0.0000  28.1590 152.1826
 2017  6 27   0.0000   0.0000  29.4929 147.6950
 2017  6 28   0.0000   0.0000  28.8181 140.2853
 2017  6 29   0.0000   0.0000  32.3318 142.1909
 2017  6 30   0.0000   0.0000  35.5003 146.6060
 2017  7  1   0.0000   0.0000  36.1119 152.4765
 2017  7  2   0.0000   0.0000  36.5814 155.5761
 2017  7  3   0.0000   0.0000  36.9969 159.1030
 2017  7  4   0.0000   0.0000  41.6327 163.0466
 2017  7  5   0.0000   0.0000  42.9222 162.1084
 2017  7  6   0.0000   0.0000  45.9781 165.3949
 2017  7  7   0.0000   0.0000  45.5416 167.2772
 2017  7  8   0.0000   0.0000  45.2990 166.4058
 2017  7  9   0.0000   0.0000  45.7887 170.6157
 2017  7 10   0.0000   0.0000  49.5673 173.4021
 2017  7 11   0.0000   0.0000  51.2981 177.8159
 2017  7 12   0.0000   0.0000  56.5168 183.7114
 2017  7 13   0.0000   0.0000  60.4025 190.0356
 2017  7 14   0.0000   0.0000  56.0008 189.6006
 2017  7 15   0.0000   0.0000  56.7118 187.7586
 2017  7 16   0.0000   0.0000  54.4103 184.5011
 2017  7 17   0.0000   0.0000  51.1716 180.6348
 2017  7 18   0.0000   0.0000  41.6560 171.8303
 2017  7 19   0.0000   0.0000  37.0197 166.5686
 2017  7 20   0.0000   0.0000  42.6829 172.4651
 2017  7 21   0.0000   0.0000  47.7846 174.7336
 2017  7 22   0.0000   0.0000  58.0502 182.1180
 2017  7 23   0.0000   0.0000  69.4276 185.9177
 2017  7 24   0.0000   0.0000  68.9443 191.4773
 2017  7 25   0.0000   0.0000  64.8206 193.8954
 2017  7 26   0.0000   0.0000  58.9144 187.7526
 2017  7 27   0.0000   0.0000  55.9433 183.2555
 2017  7 28   0.0000   0.0000  52.4735 178.5624
 2017  7 29   0.0000   0.0000  49.5695 173.9248
 2017  7 30   0.0000   0.0000  41.8294 173.0464
 2017  7 31   0.0000   0.0000  39.6462 174.4624
 2017  8  1   0.0000   0.0000  42.4693 166.8082
 2017  8  2   0.0000   0.0000  46.3747 160.3771
 2017  8  3   0.0000   0.0000  47.7108 160.9376
 2017  8  4   0.0000   0.0000  48.9622 166.9297
 2017  8  5   0.0000   0.0000  51.0383 170.8638
 2017  8  6   0.0000   0.0000  53.4474 173.8211
 2017  8  7   0.0000   0.0000  53.5230 174.1577
 2017  8  8   0.0000   0.0000  50.4249 171.4430
 2017  8  9   0.0000   0.0000  43.5469 172.2613
 2017  8 10   0.0000   0.0000  35.1017 170.5691
 2017  8 11   0.0000   0.0000  26.7198 168.3251
 2017  8 12   0.0000   0.0000  26.9975 160.9858
 2017  8 13   0.0000   0.0000  37.2795 157.1238
 2017  8 14   0.0000   0.0000  45.1813 164.0194
 2017  8 15   0.0000   0.0000  44.6483 166.6226
 2017  8 16   0.0000   0.0000  42.1710 156.6077
